x-axis,y-axis,rotation
111.6504898071289,70.06784057617188,37.747230529785156
109.9123764038086,69.85910034179688,51.393287658691406
108.52642059326172,70.68531799316406,61.258033752441406
107.1854019165039,70.98605346679688,64.03314971923828
105.52740478515625,69.95870971679688,73.52687072753906
104.7712173461914,68.51039123535156,84.29431915283203
106.09898376464844,67.27493286132812,100.32369995117188
107.46281433105469,69.07521057128906,104.09137725830078
108.52050018310547,70.04656982421875,104.60401916503906
109.46055603027344,69.88336181640625,105.5811996459961
110.23146057128906,70.39427185058594,106.05818176269531
110.9786148071289,69.85208129882812,105.67127990722656
111.572021484375,69.35609436035156,99.90859985351562
113.03679656982422,69.76885986328125,96.17658996582031
114.0,70.0,86.9176025390625
115.0,70.0,86.9176025390625
113.69800567626953,68.78305053710938,84.36796569824219
116.73402404785156,71.64836120605469,80.33451843261719
117.65118408203125,71.14053344726562,75.38789367675781
118.1678695678711,71.79269409179688,76.97708892822266
116.81299591064453,69.93882751464844,74.78197479248047
116.38814544677734,69.05917358398438,66.42932891845703
115.06524658203125,69.04438781738281,52.58692169189453
113.52509307861328,68.96968078613281,39.19472885131836
114.42679595947266,67.48057556152344,23.978124618530273
116.22491455078125,65.94219970703125,7.869101047515869
116.34134674072266,65.31446838378906,166.4317626953125
117.3951644897461,64.69613647460938,147.51564025878906
117.57875061035156,63.55384826660156,142.31350708007812
117.38253784179688,62.04071044921875,132.62989807128906
118.51316833496094,61.606719970703125,121.87493133544922
119.59915161132812,61.83612060546875,105.31954956054688
120.80000305175781,60.5,0.0
121.95356750488281,62.81919860839844,72.67381286621094
121.41368103027344,62.97601318359375,69.83087158203125
120.86843872070312,62.60041809082031,66.17244720458984
118.46431732177734,63.54463195800781,59.07384490966797
118.12178802490234,62.65217590332031,60.61489486694336
117.04486083984375,63.027313232421875,65.80045318603516
116.65118408203125,63.140533447265625,75.38789367675781
115.93473815917969,62.44816589355469,81.55445861816406
119.29642486572266,61.788238525390625,0.0
114.34634399414062,62.37017822265625,87.1936264038086
113.63248443603516,61.57861328125,80.5157241821289
112.99935150146484,61.42881774902344,64.3284683227539
112.99236297607422,60.68034362792969,55.45429229736328
112.94283294677734,59.90435791015625,48.698360443115234
112.98762512207031,58.85870361328125,37.00533676147461
114.34712219238281,60.54322814941406,27.117563247680664
113.51692199707031,60.616851806640625,15.207111358642578
114.37134552001953,61.7042236328125,6.826094627380371
114.06684112548828,62.43829345703125,172.29782104492188
113.64939880371094,63.632781982421875,152.94053649902344
113.57875061035156,64.55384826660156,142.31350708007812
112.0,64.5,139.9081573486328
109.99009704589844,64.47065734863281,139.93692016601562
107.35760498046875,64.29658508300781,125.21515655517578
106.5694808959961,65.27005004882812,121.11449432373047
105.43268585205078,64.62852478027344,121.5097427368164
104.315673828125,63.87229919433594,119.54672241210938
102.5,64.0,118.3062744140625
100.49468231201172,63.50132751464844,109.99642944335938
100.53626251220703,64.16873168945312,96.0512466430664
101.3071060180664,65.11494445800781,82.19701385498047
101.97151947021484,64.9801025390625,82.08837127685547
102.30611419677734,64.52018737792969,81.8122329711914
103.32832336425781,64.67698669433594,83.78634643554688
103.99784851074219,64.89324951171875,79.07061767578125
104.19507598876953,65.30146789550781,68.24124908447266
104.71221160888672,64.81143188476562,58.98836898803711
105.8773193359375,65.72892761230469,51.71001052856445
105.58718872070312,66.59718322753906,44.39291000366211
106.25867462158203,67.50624084472656,41.365455627441406
105.87386322021484,67.44078063964844,41.48063278198242
106.14942169189453,67.85057067871094,45.0
105.85272216796875,68.22467041015625,55.527408599853516
106.83564758300781,67.40092468261719,61.91767120361328
106.42505645751953,65.79608154296875,65.50209045410156
106.11060333251953,65.13504028320312,65.5526123046875
106.67161560058594,64.02375793457031,55.39940643310547
108.10783386230469,62.67095947265625,51.82706832885742
108.48152923583984,60.3839111328125,44.3892822265625
108.62065124511719,59.35594177246094,33.918582916259766
108.40008544921875,57.93147277832031,26.921091079711914
107.96189880371094,57.35166931152344,26.886014938354492
107.51624298095703,56.62110900878906,28.81268882751465
107.2122573852539,55.46083068847656,23.180356979370117
106.95713806152344,54.329071044921875,1.9823501110076904
107.48633575439453,53.52732849121094,157.10134887695312
108.52619934082031,52.95292663574219,146.383544921875
107.46944427490234,53.34394836425781,143.2515106201172
105.90204620361328,54.403472900390625,136.58074951171875
105.44746398925781,55.13945007324219,131.30764770507812
104.40088653564453,55.97801208496094,128.90643310546875
103.14053344726562,56.32470703125,114.65581512451172
103.017333984375,57.691436767578125,111.30224609375
102.5079574584961,56.49876403808594,108.21136474609375
101.18272399902344,56.40898132324219,105.88101196289062
99.93663024902344,55.021209716796875,94.52071380615234
99.02330017089844,56.33677673339844,90.7266616821289
98.0,56.0,86.9176025390625
96.51482391357422,56.47731018066406,89.87158966064453
94.81466674804688,56.79486083984375,95.72985076904297
94.38194274902344,55.76460266113281,92.69476318359375
94.9447021484375,56.08247375488281,86.34596252441406
96.22388458251953,55.76240539550781,81.9537582397461
97.5560531616211,56.26774597167969,78.62393951416016
98.00659942626953,57.26399230957031,68.93903350830078
97.72535705566406,59.12890625,53.236175537109375
97.00716400146484,60.46049499511719,40.292518615722656
97.5,61.0,35.193511962890625
97.0,62.5,40.138057708740234
96.54764556884766,63.73728942871094,55.658199310302734
97.09249877929688,64.26617431640625,60.89933395385742
97.44020080566406,65.67417907714844,62.09173583984375
96.64683532714844,67.33822631835938,59.36351013183594
97.06524658203125,69.04438781738281,52.58692169189453
96.07782745361328,70.11967468261719,37.17076873779297
95.5,70.5,32.00953674316406
95.68428802490234,69.46372985839844,36.338958740234375
95.5,68.5,38.166465759277344
96.34489440917969,67.10762023925781,20.86686134338379
96.62456512451172,66.87535095214844,14.552638053894043
97.53675079345703,65.57711791992188,21.924795150756836
98.3211441040039,65.20816040039062,31.698387145996094
98.8202896118164,65.03887939453125,29.734289169311523
99.66183471679688,64.61604309082031,10.552770614624023
100.2599105834961,64.45762634277344,171.29847717285156
100.58358764648438,64.03099060058594,171.8715057373047
101.091064453125,62.78692626953125,166.4561309814453
101.5,62.5,4.457247257232666
102.1943588256836,61.57086181640625,8.836173057556152
102.62116241455078,61.66453552246094,2.0858139991760254
101.888427734375,62.378082275390625,174.79010009765625
100.50978088378906,63.258056640625,150.99647521972656
99.30825805664062,64.25848388671875,132.7457275390625
97.28531646728516,63.88749694824219,122.31470489501953
95.40035247802734,63.847930908203125,121.53345489501953
92.94303131103516,62.948028564453125,116.36324310302734
91.0,62.0,107.72840118408203
90.373779296875,62.3968505859375,109.36432647705078
89.5694808959961,63.270050048828125,121.11449432373047
87.16664123535156,63.391021728515625,137.99241638183594
86.03541564941406,64.12306213378906,141.40771484375
84.39714050292969,63.90803527832031,133.1673583984375
82.22113037109375,63.049407958984375,127.27091979980469
81.0704116821289,63.7587890625,125.8787612915039
82.41312408447266,63.9112548828125,117.16764831542969
83.05994415283203,64.4261474609375,117.5054931640625
83.63302612304688,64.26898193359375,123.70441436767578
85.95716094970703,64.99876403808594,115.40171813964844
86.28373718261719,64.84848022460938,107.57254791259766
87.49468231201172,64.50132751464844,109.99642944335938
89.68193054199219,65.590576171875,101.74481964111328
89.87628936767578,65.66920471191406,99.78768157958984
91.15779876708984,65.00444030761719,102.20862579345703
92.26496887207031,65.37867736816406,107.09025573730469
93.29196166992188,66.36433410644531,102.49594116210938
93.9957046508789,67.2652587890625,99.41036987304688
95.09998321533203,67.34722900390625,96.32689666748047
95.40483856201172,67.55021667480469,88.77782440185547
95.28436279296875,67.29780578613281,82.22594451904297
93.97151947021484,66.9801025390625,82.08837127685547
92.78466033935547,66.59426879882812,92.42414093017578
91.65118408203125,66.85946655273438,104.61210632324219
90.5160903930664,65.8541259765625,104.18158721923828
88.85797882080078,66.90562438964844,93.91828155517578
87.63248443603516,65.57861328125,80.5157241821289
86.10847473144531,65.88151550292969,81.31880950927734
85.24854278564453,64.72077941894531,77.40998840332031
84.66107177734375,63.33985900878906,62.616214752197266
84.3747787475586,62.118621826171875,60.09751892089844
84.1969985961914,60.62226867675781,61.787803649902344
83.4814453125,59.12580871582031,54.38991928100586
83.5,57.5,38.166465759277344
82.92987823486328,58.1956787109375,25.78554344177246
83.67918395996094,58.96533203125,32.977760314941406
83.0,59.5,40.138057708740234
82.0,60.5,41.870574951171875
82.13827514648438,61.97187805175781,38.10192108154297
82.98866271972656,63.42681884765625,28.413637161254883
83.19558715820312,64.63923645019531,10.355979919433594
83.82950592041016,64.255859375,170.4189910888672
83.17893981933594,64.54875183105469,161.0643310546875
82.98597717285156,64.60966491699219,167.252685546875
82.1383056640625,64.71539306640625,158.16929626464844
80.32144165039062,65.42750549316406,155.18943786621094
79.5,66.0,146.37486267089844
79.08573913574219,66.22677612304688,127.78681182861328
78.16515350341797,65.18418884277344,125.51378631591797
79.60089874267578,64.50729370117188,122.59127807617188
81.08599090576172,63.95726013183594,115.01791381835938
82.01704406738281,64.58770751953125,109.97064971923828
83.679443359375,65.25953674316406,106.26850128173828
84.63871002197266,66.16329956054688,103.22124481201172
86.18700408935547,66.93882751464844,105.21802520751953
86.5,67.5,100.29031372070312
86.96234130859375,69.09429931640625,101.98174285888672
89.05958557128906,69.75726318359375,101.44268798828125
90.75273132324219,69.58369445800781,101.6720962524414
91.67545318603516,71.64299011230469,90.69730377197266
92.9310073852539,73.76869201660156,73.29940032958984
92.59616088867188,75.40200805664062,65.01301574707031
92.28785705566406,75.20655822753906,72.36052703857422
91.80735778808594,74.5826416015625,77.47846984863281
91.38605499267578,73.8248291015625,84.8880615234375
89.81377410888672,73.41845703125,88.41399383544922
89.16407775878906,72.93162536621094,92.89334106445312
87.71331787109375,72.63772583007812,97.14448547363281
87.33605194091797,72.15766906738281,88.17636108398438
86.10847473144531,70.88151550292969,81.31880950927734
85.0213851928711,69.85208129882812,74.32872009277344
84.44608306884766,69.98573303222656,76.67676544189453
82.81079864501953,70.21446228027344,76.21370697021484
81.80741882324219,70.54443359375,81.87151336669922
80.14457702636719,72.26055908203125,79.79895782470703
79.12908935546875,72.34779357910156,79.8949966430664
78.52301788330078,72.75167846679688,82.5495834350586
79.7444839477539,73.38349914550781,82.68317413330078
81.15937805175781,73.13063049316406,79.27322387695312
72.5929183959961,73.55868530273438,0.0
83.36751556396484,73.42138671875,80.5157241821289
83.40350341796875,73.52494812011719,71.77481842041016
84.0,74.5,64.0418930053711
85.95854187011719,75.48930358886719,69.94434356689453
85.89908599853516,75.18275451660156,55.58896255493164
85.24752044677734,76.24880981445312,46.65287399291992
85.61470794677734,78.55389404296875,45.46402359008789
84.643310546875,79.54722595214844,45.294944763183594
85.09814453125,80.468505859375,33.53845977783203
85.47127532958984,82.06857299804688,30.598529815673828
85.14908599853516,83.35202026367188,5.98758602142334
85.61713409423828,82.71751403808594,165.15330505371094
86.15644073486328,82.8055419921875,144.28453063964844
87.94678497314453,82.11900329589844,128.57806396484375
88.5,81.0,109.82853698730469
90.09122467041016,81.21440124511719,96.2790756225586
90.14826965332031,80.81626892089844,95.90621185302734
91.71563720703125,81.29780578613281,97.77405548095703
93.29568481445312,81.5745849609375,89.09253692626953
93.48310852050781,82.71536254882812,85.49744415283203
94.33570098876953,82.88095092773438,76.55207061767578
95.0,84.0,59.81866455078125
94.59689331054688,84.73335266113281,37.64407730102539
93.95396423339844,86.57302856445312,12.36352825164795
94.33189392089844,86.65670776367188,166.26881408691406
96.32210540771484,86.8138427734375,149.68946838378906
98.36292266845703,84.8245849609375,148.14627075195312
100.75129699707031,84.99624633789062,146.8209991455078
101.53931427001953,85.1083984375,148.24118041992188
103.47179412841797,83.58204650878906,155.275634765625
105.41999053955078,83.47984313964844,155.75303649902344
107.37017059326172,82.98562622070312,145.8502960205078
108.49125671386719,82.5135498046875,133.98916625976562
108.40380096435547,83.08561706542969,128.44419860839844
108.60293579101562,83.02552795410156,138.84043884277344
107.45272827148438,81.63656616210938,153.9741668701172
108.88155364990234,81.12843322753906,166.3400421142578
111.5,80.5,158.34254455566406
111.9217300415039,79.83721923828125,170.1155242919922
110.92865753173828,79.86677551269531,175.5086669921875
110.11029052734375,80.61259460449219,173.09449768066406
109.4148178100586,81.35292053222656,10.771888732910156
109.03120422363281,82.27943420410156,21.149045944213867
107.86126708984375,83.23623657226562,25.607145309448242
107.96749114990234,84.43605041503906,16.89151954650879
108.56172180175781,85.06033325195312,175.64077758789062
109.53997039794922,85.56611633300781,166.08416748046875
110.08294677734375,86.71467590332031,1.136612892150879
111.21302795410156,87.7550048828125,19.16355323791504
111.51484680175781,89.18205261230469,35.350311279296875
110.86172485351562,90.02812194824219,38.10192108154297
110.67034912109375,90.79995727539062,37.26115036010742
110.17298126220703,91.31346130371094,40.097877502441406
109.862060546875,90.66139221191406,40.22693634033203
110.36876678466797,88.4285888671875,31.174680709838867
110.85123443603516,88.16323852539062,26.232898712158203
112.18902587890625,86.61976623535156,17.877342224121094
112.34972381591797,85.75526428222656,178.62159729003906
113.1364517211914,84.70707702636719,166.5111846923828
112.35918426513672,83.29721069335938,154.14601135253906
114.02278137207031,82.45159912109375,152.24342346191406
115.98033142089844,82.27738952636719,150.28866577148438
117.26174926757812,82.75459289550781,143.29696655273438
118.84748840332031,82.32501220703125,133.26368713378906
120.6476821899414,81.81190490722656,123.99271392822266
120.88521575927734,81.26631164550781,127.72257995605469
121.99160766601562,82.26165771484375,128.2216796875
122.90892028808594,82.56153869628906,128.80364990234375
119.9213638305664,83.04779052734375,127.49087524414062
118.76686096191406,82.42474365234375,127.75247192382812
118.18770599365234,83.4896240234375,133.5858917236328
118.5,84.0,131.87057495117188
117.9322509765625,84.67396545410156,128.10031127929688
116.7957992553711,85.622314453125,119.4429702758789
116.37396240234375,87.52903747558594,122.95523834228516
117.76085662841797,88.51766967773438,138.53994750976562
116.80467987060547,89.03511047363281,148.7440643310547
115.53509521484375,89.09635925292969,150.1952667236328
115.79244995117188,90.89595031738281,152.22402954101562
115.291748046875,91.99697875976562,147.37576293945312
113.23068237304688,91.91754150390625,146.9600067138672
114.5007553100586,92.50283813476562,158.88619995117188
116.93875122070312,90.93446350097656,162.66885375976562
119.2094497680664,90.63871765136719,155.3058319091797
120.62982940673828,89.01437377929688,145.8502960205078
120.15644073486328,88.8055419921875,144.28453063964844
120.94804382324219,88.41484069824219,139.82398986816406
122.26901245117188,87.99870300292969,142.2015838623047
122.57087707519531,87.25411987304688,133.8533172607422
123.41168212890625,86.02461242675781,117.67572784423828
123.72381591796875,85.52964782714844,110.55585479736328
125.99504852294922,86.08633422851562,113.8755874633789
126.93099212646484,85.525146484375,117.46788024902344
129.34519958496094,86.10203552246094,130.11549377441406
131.62310791015625,87.32908630371094,124.52234649658203
131.59799194335938,88.37461853027344,120.19681549072266
130.5765380859375,88.64532470703125,113.06968688964844
129.660400390625,88.93193054199219,111.66997528076172
128.8231658935547,87.95262145996094,104.19833374023438
127.3548355102539,86.7054443359375,104.2299575805664
126.61320495605469,86.35574340820312,93.89142608642578
126.13467407226562,85.2716064453125,92.46334838867188
124.4382095336914,84.69357299804688,93.24799346923828
123.29100799560547,84.57279968261719,89.0918197631836
121.34733581542969,83.56217956542969,82.0635986328125
120.72201538085938,82.46807861328125,84.84630584716797
118.9975814819336,82.0478515625,78.60016632080078
118.42964172363281,80.57260131835938,69.16014862060547
118.28203582763672,79.88533020019531,67.56946563720703
117.54127502441406,80.56056213378906,70.78085327148438
117.6564712524414,81.08602905273438,73.17833709716797
119.36780548095703,81.43099975585938,65.13214111328125
120.12100219726562,81.26783752441406,61.56346893310547
121.49090576171875,83.08451843261719,61.88416290283203
121.8000259399414,84.27601623535156,54.08419418334961
123.01119995117188,84.74252319335938,38.921173095703125
122.84044647216797,85.14190673828125,26.218050003051758
123.0,86.5,23.701658248901367
122.37466430664062,88.12220764160156,15.198147773742676
123.73605346679688,89.51823425292969,175.78192138671875
123.13294982910156,90.68814086914062,157.83529663085938
121.79244995117188,90.89595031738281,152.22402954101562
120.5,92.0,156.52633666992188
119.98543548583984,92.53115844726562,150.96485900878906
121.01119995117188,92.25747680664062,141.07882690429688
122.0769271850586,92.5526123046875,125.50659942626953
124.04875946044922,92.97410583496094,115.77552032470703
124.3461685180664,93.00215148925781,105.32392883300781
125.94597625732422,93.09120178222656,106.147216796875
127.35419464111328,93.85299682617188,102.6092758178711
128.32252502441406,94.71945190429688,111.28079223632812
129.3309326171875,94.56526184082031,121.99484252929688
131.3983154296875,95.68510437011719,132.86305236816406
132.0,95.5,139.8619384765625
131.31256103515625,95.38168334960938,138.12403869628906
132.13221740722656,94.46943664550781,139.5312042236328
133.24752807617188,94.75119018554688,133.3471221923828
134.4598388671875,93.91685485839844,130.39732360839844
132.9173583984375,93.94354248046875,124.0804672241211
131.04550170898438,94.17515563964844,113.59788513183594
131.03736877441406,95.24990844726562,109.78471374511719
129.5215606689453,93.4974365234375,99.28070068359375
128.30328369140625,93.51992797851562,88.78450775146484
127.49480438232422,94.24275207519531,79.03871154785156
126.86209869384766,94.17921447753906,81.96131896972656
126.10295867919922,93.21580505371094,84.41223907470703
123.19999694824219,91.5,0.0
122.28571319580078,91.5,0.0
122.11638641357422,91.36260986328125,84.94412994384766
120.6709213256836,91.99031066894531,74.29287719726562
119.4220199584961,90.27549743652344,66.67748260498047
118.55709075927734,89.21539306640625,61.46443176269531
118.4305191040039,90.27005004882812,58.8855094909668
118.4992904663086,91.62908935546875,61.65681838989258
118.81251525878906,92.88813781738281,64.83798217773438
120.20272827148438,93.42294311523438,69.70286560058594
119.76124572753906,92.85275268554688,75.2786636352539
121.11653900146484,93.07284545898438,65.46509552001953
121.49934387207031,94.59123229980469,64.35713195800781
122.1999740600586,95.72398376464844,54.08419418334961
122.56439971923828,97.10575866699219,34.86492156982422
122.46731567382812,97.57862854003906,29.788867950439453
123.17321014404297,98.96524047851562,21.72369956970215
122.33606719970703,99.57295227050781,13.682379722595215
122.069091796875,100.29090881347656,176.91123962402344
121.7579116821289,100.93765258789062,0.7338398694992065
121.20266723632812,100.43954467773438,12.377927780151367
120.25410461425781,99.11540222167969,22.151826858520508
120.59991455078125,98.06852722167969,26.921091079711914
120.62865447998047,96.2957763671875,6.826094627380371
120.89521789550781,95.35888671875,164.89508056640625
122.20755004882812,95.10404968261719,152.22402954101562
122.57875061035156,93.55384826660156,142.31350708007812
122.57173156738281,92.30751037597656,124.44361877441406
122.53304290771484,92.19219970703125,112.34173583984375
124.61254119873047,92.91297912597656,116.65641021728516
125.7249984741211,92.76261901855469,125.78376770019531
127.40200805664062,92.62538146972656,120.19681549072266
127.67486572265625,91.2908935546875,107.95225524902344
127.61883544921875,92.02304077148438,102.88583374023438
129.76510620117188,92.81317138671875,100.37727355957031
129.4544677734375,92.79122924804688,99.96891021728516
126.62891387939453,92.25534057617188,107.081787109375
126.25818634033203,91.89877319335938,104.8353271484375
125.49874114990234,91.00247192382812,104.72203063964844
123.53189086914062,90.84553527832031,105.22398376464844
122.96690368652344,90.31585693359375,111.3261947631836
122.45133209228516,89.37931823730469,118.05020141601562
122.38682556152344,89.3701171875,119.22008514404297
121.61793518066406,89.72956848144531,118.02969360351562
120.95032501220703,90.28373718261719,115.19963073730469
120.0,89.5,113.8152847290039
118.70769500732422,88.39799499511719,106.26725769042969
117.71563720703125,88.29780578613281,97.77405548095703
116.99400329589844,88.48371887207031,87.33853149414062
117.24547576904297,88.16482543945312,84.43901824951172
117.66470336914062,88.89739990234375,94.73684692382812
118.6928939819336,89.11494445800781,97.80298614501953
120.04907989501953,89.21061706542969,104.93701934814453
121.130126953125,89.54838562011719,117.69050598144531
122.37837982177734,90.49736022949219,134.58567810058594
122.51371002197266,91.26844787597656,144.42807006835938
123.3218994140625,90.96162414550781,153.9951171875
123.92306518554688,90.46719360351562,160.07861328125
124.57352447509766,89.94853210449219,155.334228515625
125.37902069091797,88.41607666015625,149.9403839111328
125.63123321533203,87.4285888671875,148.8253173828125
125.58786010742188,87.02351379394531,154.12548828125
126.5814437866211,86.5157470703125,157.61431884765625
124.11426544189453,86.73092651367188,157.7333221435547
123.32417297363281,87.35511779785156,168.10693359375
122.84761047363281,88.26992797851562,9.634631156921387
120.91926574707031,88.65382385253906,13.798229217529297
118.5,89.5,170.95559692382812
118.06239318847656,89.93075561523438,165.77442932128906
117.0,91.0,158.69308471679688
116.14195251464844,91.34060668945312,161.0945587158203
116.19609832763672,92.25946044921875,152.82394409179688
114.30927276611328,91.90281677246094,146.6750946044922
112.15038299560547,92.38017272949219,137.8333740234375
111.5,92.0,130.1380615234375
109.97187805175781,91.86172485351562,128.10191345214844
108.7576675415039,91.82174682617188,123.77340698242188
109.76092529296875,92.13787841796875,114.32188415527344
111.6522445678711,92.38807678222656,94.66326141357422
113.43108367919922,92.4500732421875,80.84172821044922
114.46810913085938,92.84553527832031,74.77601623535156
115.69070434570312,93.08274841308594,64.23835754394531
115.90193176269531,94.05073547363281,52.668739318847656
118.00926971435547,95.73762512207031,51.97730255126953
118.00569152832031,97.08172607421875,45.510040283203125
119.25867462158203,98.50624084472656,41.365455627441406
119.784423828125,98.53633117675781,40.951194763183594
121.11392211914062,99.5194091796875,53.140380859375
120.9213638305664,99.95220947265625,52.509124755859375
122.19306182861328,101.5228271484375,44.9417839050293
122.71243286132812,102.42750549316406,37.16560363769531
124.11426544189453,101.26907348632812,22.26668357849121
123.96749114990234,100.43605041503906,16.89151954650879
122.72667694091797,99.45927429199219,11.189041137695312
123.25837707519531,99.13848876953125,179.79339599609375
122.9468994140625,98.67205810546875,162.47300720214844
123.5,98.5,160.68081665039062
123.37883758544922,98.33546447753906,2.0858139991760254
122.59295654296875,97.82266235351562,23.353527069091797
123.40727996826172,96.98289489746094,32.76563262939453
124.37069702148438,96.27687072753906,47.519775390625
123.33074951171875,95.58784484863281,54.9792594909668
122.95124053955078,93.97410583496094,64.22447967529297
124.24595642089844,92.49882507324219,60.640098571777344
123.09732055664062,91.90971374511719,64.4770736694336
123.55640411376953,93.41775512695312,70.86517333984375
124.11936950683594,94.48329162597656,70.70381164550781
123.69285583496094,93.88285827636719,84.55143737792969
126.12552642822266,96.25904846191406,92.99819946289062
126.64444732666016,95.64384460449219,100.9014663696289
127.41746520996094,95.35972595214844,110.6070556640625
