Center X,Center Y,Orientation,Right,Left
63.66469879,64.956952,158.118,0,1
64.55251578,64.58144644,166.032,0,1
60.65706696,65.12320929,176.466,0,1
59.50645105,65.11161774,184.436,0,1
59.42296198,64.94052902,180.352,0,1
60.47027853,64.83595673,169.197,0,1
61.27921848,64.66121069,168.726,0,1
59.5386774,65.09409781,170.297,0,1
59.44330264,65.10211642,170.64,0,1
59.43938254,65.08247733,170.887,0,1
59.51594513,64.97353891,163.382,0,1
59.43667752,65.01188409,155.229,0,1
59.43434137,64.96655698,162.117,0,1
59.40509729,64.80382922,165.501,0,1
59.63907162,64.76589389,163.988,0,1
60.32261642,64.44693091,167.872,0,1
59.36460159,64.56006668,174.435,0,1
59.35553906,64.49938461,174.281,0,1
59.4259563,64.46201584,175.413,0,1
59.31834869,64.41903693,176.353,0,1
59.30769498,64.17005963,173.843,0,1
59.28929507,64.11156183,173.599,0,1
59.29373593,64.06713156,176.89,0,1
59.30078537,64.0788075,179.575,0,1
59.25180817,63.79863571,183.339,0,1
59.10235718,62.9260676,174.564,0,1
59.1359722,62.96913571,169.093,0,1
59.12613336,63.07201556,163.482,0,1
59.14176315,63.23485422,171.978,0,1
59.11823047,63.0546644,172.706,0,1
59.11422598,63.06840646,172.815,0,1
59.11724683,63.08551895,172.914,0,1
59.14494794,63.0867244,172.495,0,1
59.19220618,63.0474028,163.063,0,1
59.14924173,63.07996185,166.492,0,1
59.16370947,63.21604446,170.135,0,1
59.16589856,63.23906845,170.316,0,1
59.22155875,63.19086755,172.049,0,1
61.28626791,63.08425806,184.346,0,1
59.16053433,62.54277246,195.287,0,1
59.04548914,62.2666799,181.262,0,1
59.04613284,62.29449915,185.299,0,1
59.66342401,62.4296825,192.412,0,1
60.53579202,62.55691232,181.05,0,1
61.45194901,62.62232697,183.002,0,1
59.09221216,62.5665824,172.629,0,1
59.20785767,62.56126639,171.979,0,1
61.44729358,62.39663644,181.911,0,1
59.07587115,61.60325397,204.964,0,1
58.93330325,61.33875296,198.5,0,1
58.93718719,61.42171405,216.197,0,1
58.91641498,61.15150165,212.333,0,1
58.66931335,59.60695377,193.155,0,1
58.59631165,58.67181104,175.328,0,1
58.77355295,59.962461,174.451,0,1
58.79095956,59.93513116,174.641,0,1
58.78808578,59.90085556,167.355,0,1
58.78551096,60.02083102,171.471,0,1
58.78195007,60.09676437,173.301,0,1
58.77500671,60.08486182,173.58,0,1
58.7781481,60.09310464,173.595,0,1
58.77728741,60.10514944,173.878,0,1
58.80511389,60.03097845,161.422,0,1
60.2033811,59.56811676,164.117,0,1
58.71989621,60.27374048,151.277,0,1
59.30239584,59.99818073,154.73,0,1
59.6429628,59.75098267,173.346,0,1
59.02733997,59.82146259,168.916,0,1
58.76634921,59.90779892,175.566,0,1
58.78017807,59.8215108,178.941,0,1
58.77951266,59.80644757,186.71,0,1
58.71758417,58.98500476,185.17,0,1
58.72060019,58.46416843,172.749,0,1
58.71137613,58.62033133,172.681,0,1
58.72395856,58.67554791,172.86,0,1
58.72139096,58.67441721,172.846,0,1
58.77116617,58.65429593,168.003,0,1
58.70663391,58.70775015,165.033,0,1
58.75504456,58.6585632,151.468,0,1
59.8589278,57.73856326,139.493,0,1
61.15903085,56.59875778,139.252,0,1
61.1664371,56.5995365,135.809,0,1
61.74889816,55.98806522,126.118,0,1
62.16144702,55.32865823,114.031,0,1
61.91369687,56.07544788,103.113,0,1
61.16979788,59.33047787,102,0,1
59.37862091,64.79776102,116.944,0,1
59.57891754,66.17709311,137.904,0,1
59.60207172,65.91194839,163.409,0,1
59.55703391,65.57537146,173.399,0,1
59.55959186,65.51746432,172.727,0,1
59.51438528,65.38291504,169.595,0,1
59.62643857,65.33597504,170.651,0,1
60.33873563,65.23961664,173.588,0,1
59.45852258,65.27555817,175.045,0,1
59.47988306,65.2062186,174.307,0,1
59.47475992,65.20450928,174.327,0,1
59.64397296,65.18251233,173.778,0,1
60.46453821,65.15555136,169.164,0,1
59.53094327,65.39560837,163.919,0,1
59.54107141,65.43695511,158.903,0,1
59.62591058,65.35352148,150.551,0,1
59.53788904,65.63195984,149.517,0,1
59.54876456,65.72874255,158.864,0,1
59.5541987,65.67628403,165.174,0,1
59.55883243,65.63911295,174.599,0,1
59.7102049,65.52639185,175.849,0,1
62.74581992,65.47086667,183.177,0,1
61.75198651,65.15697379,190.793,0,1
59.19375638,63.92215518,178.568,0,1
59.17096384,63.52231653,172.02,0,1
59.17815311,63.49840533,171.25,0,1
59.17784451,63.46154767,171.278,0,1
59.18317017,63.49738312,171.545,0,1
59.1540611,63.4694361,167.386,0,1
59.1308129,63.31841321,158.297,0,1
59.17464526,63.38916315,161.766,0,1
59.20923911,63.58567709,151.228,0,1
59.29437,63.889478,162.755,0,1
59.34249374,63.90470999,165.274,0,1
62.69428958,63.20794388,166.992,0,1
59.35797165,64.54916705,150.289,0,1
59.34851132,64.65518347,150.063,0,1
59.42047153,64.73297079,162.697,0,1
59.39494745,64.7590976,161.902,0,1
59.39051624,64.81212268,162.7,0,1
59.41217566,64.84762302,162.949,0,1
59.42613229,64.91992798,163.903,0,1
59.42862033,64.94491684,164.242,0,1
59.44144144,64.94374274,163.674,0,1
59.44335809,64.95845157,153.343,0,1
59.41336905,64.9831246,154.023,0,1
59.47397156,65.38762592,161.904,0,1
59.4802905,65.2758981,166.504,0,1
59.47861252,65.30097617,167.048,0,1
59.48670105,65.28552237,167.006,0,1
60.43498312,65.05508481,162.088,0,1
59.51889124,65.56241293,161.648,0,1
60.91597952,64.9874425,153.065,0,1
65.77968704,62.52586008,152.691,0,1
65.55784912,62.81298245,146.476,0,1
63.15358557,64.8813176,133.369,0,1
64.58421414,63.27861908,130.43,0,1
63.84899677,64.53296347,120.982,0,1
63.79562692,64.57521671,122.749,0,1
64.88056299,62.89663065,115.152,0,1
65.34704343,61.80078772,100.904,0,1
65.30219125,61.82225427,106.255,0,1
65.0559238,64.51278915,90.819,0,1
65.76017331,70.05109467,73.357,1,0
67.15740625,76.60283652,82.399,1,0
67.38158997,77.39562833,92.509,0,1
67.70321939,73.96696613,91.777,0,1
67.91594174,69.92908682,92.1,0,1
68.05682684,68.96469278,87.158,1,0
67.79110352,71.58638232,100.28,0,1
67.3019101,73.4247211,115.65,0,1
65.53276624,76.76210947,115.326,0,1
65.21787766,78.33670425,130.053,0,1
65.17495901,78.2860563,138.177,0,1
65.21041837,78.25424222,126.6,0,1
65.32423883,78.4098916,122.348,0,1
65.39731046,78.37558948,114.043,0,1
65.51045828,77.93409308,123.879,0,1
65.31379245,78.42925586,131.156,0,1
65.36945746,78.4733703,125.993,0,1
65.39450418,78.40695032,114.22,0,1
65.55236676,77.90780234,113.5,0,1
65.7336246,77.85740271,100.213,0,1
65.63836557,78.72295273,78.388,1,0
66.05642572,79.31692819,75.236,1,0
66.45163547,79.76176608,79.993,1,0
66.54957059,79.88880063,81.445,1,0
67.29954501,80.85825031,94.316,0,1
67.29794901,80.11136664,107.807,0,1
67.7516662,78.860776,101.998,0,1
67.63830862,78.90146216,93.083,0,1
67.66536603,77.62338498,94.323,0,1
67.40339645,80.60397147,89.706,1,0
67.95384573,81.43832941,95.079,0,1
68.07540033,81.54147205,115.738,0,1
68.24980161,81.73129819,131.086,0,1
68.57160461,81.29477063,136.572,0,1
70.4091936,79.32733841,139.343,0,1
67.7516011,81.16458264,138.993,0,1
67.70708887,81.0358436,135.387,0,1
68.61836621,80.31885736,133.467,0,1
67.75469669,81.17928665,131.566,0,1
67.75194104,81.20220938,133.72,0,1
67.81308841,81.08266547,135.251,0,1
68.49419339,80.24728772,143.132,0,1
67.53559512,80.91941214,148.524,0,1
67.5205126,80.94132712,148.484,0,1
67.42285715,80.80089285,145.293,0,1
67.3197338,80.66183279,134.38,0,1
67.2923678,80.63010791,138.001,0,1
67.27766379,80.65019061,137.86,0,1
67.24934549,80.62803937,137.805,0,1
67.14150644,80.52778738,136.989,0,1
67.1809317,80.54841736,137.437,0,1
67.17928748,80.54148123,137.475,0,1
67.15338248,80.52763068,140.451,0,1
67.16631448,80.55555841,140.825,0,1
67.18339322,80.56047903,137.562,0,1
67.13985739,80.47945148,123.393,0,1
67.16887003,80.51520496,123.691,0,1
67.31198038,80.68237115,111.302,0,1
67.34708774,80.72559357,119.364,0,1
67.32877945,80.66571432,119.812,0,1
68.50935306,79.00013501,126.378,0,1
67.23177493,80.58346927,129.678,0,1
68.50282678,79.18027179,129.812,0,1
67.46302496,80.74325333,119.594,0,1
67.56391583,80.91821393,139.219,0,1
69.21694647,79.51869305,137.713,0,1
68.4159046,80.5293183,123.686,0,1
67.89811322,81.34325601,132.566,0,1
68.04711337,81.49002127,137.511,0,1
68.05800336,81.50676489,137.669,0,1
68.07251932,81.51940759,137.683,0,1
68.0842724,81.48926425,142.176,0,1
67.98086456,81.36402823,126.387,0,1
69.42357892,79.54443652,130.756,0,1
68.15958615,81.22044534,124.118,0,1
68.00783035,81.46056262,121.786,0,1
68.39690439,81.85618463,132.926,0,1
68.35781183,81.81227029,135.568,0,1
68.37154907,81.80991968,135.649,0,1
68.30655875,81.74462076,128.268,0,1
68.29351825,81.7107092,124.488,0,1
68.89849219,80.93562537,130.677,0,1
68.15580106,81.55457764,137.225,0,1
68.1529321,81.57784753,138.267,0,1
68.460142,81.30815106,140.112,0,1
68.50390686,81.65605676,119.663,0,1
68.63639484,81.22840851,122.655,0,1
68.40975443,81.88653772,136.03,0,1
68.40577887,81.87147449,130.398,0,1
68.49027087,81.72963467,136.94,0,1
69.87989023,80.78872269,151.446,0,1
67.74476624,81.21163113,168.529,0,1
66.7853121,80.19944122,155.154,0,1
66.58229599,79.94368933,136.143,0,1
66.88611377,80.20363617,145.519,0,1
66.87412924,80.20453302,160.425,0,1
66.22022873,79.50142386,154.563,0,1
66.22886935,79.50512939,142.255,0,1
66.22052286,79.50395288,142.244,0,1
66.20664819,79.50205069,142.184,0,1
66.32078207,79.45819904,147.568,0,1
66.14803226,79.43289917,152.549,0,1
66.13364407,79.37863971,152.346,0,1
66.06652975,79.29363419,156.002,0,1
65.8420929,79.06262766,147.57,0,1
65.73719513,78.92629431,134.821,0,1
65.83836084,78.85955127,136.883,0,1
66.67698846,78.17440323,146.72,0,1
68.61806726,77.23854688,160.404,0,1
68.72822318,77.19331137,162.372,0,1
66.9796008,77.87752399,157.827,0,1
69.82961115,76.71571432,170.607,0,1
67.78034854,76.54495108,195.203,0,1
64.11594724,74.82608148,220.031,0,1
63.14718707,73.65069611,244.766,0,1
62.97774741,72.80515405,252.028,0,1
62.27603174,71.5510387,244.161,0,1
60.56960956,67.01502158,254.051,0,1
59.96329758,64.06615997,259.13,0,1
59.97086053,64.13429169,259.474,0,1
59.83174744,62.95446786,267.875,0,1
60.366673,58.32359674,286.353,1,0
60.93979428,56.87235989,296.276,1,0
62.32736438,55.02003555,311.339,1,0
66.33349951,50.75000937,321.351,1,0
68.16415237,49.87437219,338.193,1,0
71.53838635,48.67721167,338.987,1,0
78.03411603,45.66964734,334.209,1,0
82.31502496,44.29521176,348.761,1,0
81.47343677,44.47857672,351.357,1,0
80.97974463,44.55344205,8.339,1,0
84.19716718,45.96173856,32.502,1,0
91.15528601,50.95674307,41.637,1,0
92.9000365,52.80157196,49.417,1,0
96.24366907,55.67393124,33.115,1,0
96.23944037,55.69211176,44.297,1,0
101.2048633,60.73164056,45.064,1,0
101.5796793,60.90483157,56.443,1,0
103.9657262,64.87629813,59.739,1,0
104.883214,66.65664539,65.868,1,0
106.6123275,70.19602524,61.176,1,0
108.9474949,76.30948923,75.228,1,0
109.7557646,79.38726105,73.516,1,0
110.297202,81.09339392,68.544,1,0
111.213711,85.32990393,87.433,1,0
111.391649,82.67278879,94.209,0,1
111.404205,83.64417923,85.909,1,0
111.8370559,88.52615405,81.858,1,0
112.4033351,89.96804388,60.497,1,0
112.4042657,89.94001007,43.012,1,0
112.9453221,90.32626337,25.596,1,0
116.6314938,90.85308594,30.689,1,0
115.9595261,91.16110107,31.483,1,0
116.1050955,91.11924805,24.081,1,0
116.361995,90.99237744,37.95,1,0
116.3254749,91.01544965,49.739,1,0
116.3292985,90.97765656,42.681,1,0
116.4382562,90.96837946,41.698,1,0
117.1045535,90.60357825,55.346,1,0
116.9466114,90.70878943,68.308,1,0
116.7998558,90.75318353,58.094,1,0
116.8018231,90.77254297,64.777,1,0
116.7111495,90.85776788,68.226,1,0
116.6310984,90.90715735,68.001,1,0
116.5868345,90.91438037,67.6,1,0
116.4832916,90.92144427,57.508,1,0
116.511012,90.95691809,63.545,1,0
116.4159218,91.02244604,65.134,1,0
116.2225203,91.10701038,63.808,1,0
116.1705656,91.08897211,52.571,1,0
116.1435492,91.06910638,35.763,1,0
116.2029728,91.08058221,33.141,1,0
116.9626197,90.7264516,49.673,1,0
115.9294816,89.5140639,55.558,1,0
117.0277523,90.61951422,48.614,1,0
116.5589839,90.07884351,50.521,1,0
115.1253393,88.23089252,59.833,1,0
115.3057557,88.89398816,71.281,1,0
115.9317719,91.30826172,65.466,1,0
115.7390165,91.33744312,73.99,1,0
115.7655363,91.33295886,71.914,1,0
115.4227996,91.5522774,64.775,1,0
115.3823931,91.5118468,63.724,1,0
114.6072924,89.91899194,61.31,1,0
113.5781852,88.64604272,71.301,1,0
114.2996581,92.07092706,83.573,1,0
114.2578823,90.75595123,87.503,1,0
114.4101877,90.66773682,85.08,1,0
113.9301123,92.28747791,73.805,1,0
113.8155999,92.25057202,60.951,1,0
113.9403779,92.26584259,68.134,1,0
113.9743184,92.24683032,77.311,1,0
113.9727706,92.23352704,77.316,1,0
113.615718,92.37380701,73.129,1,0
113.1046915,92.57805267,60.952,1,0
113.1729004,92.55251654,55.263,1,0
113.5768641,92.3742699,59.382,1,0
113.6317021,92.35166058,59.774,1,0
113.652132,92.3577312,59.856,1,0
113.6476815,92.35674756,59.784,1,0
113.6549817,92.35127484,59.753,1,0
113.7105382,92.32989508,61.42,1,0
113.6784975,92.33934094,72.382,1,0
113.5440567,92.43034717,84.978,1,0
113.5107286,92.44718481,83.173,1,0
113.5159554,92.38409186,84.008,1,0
113.3297914,89.69538202,88.629,1,0
113.2860627,89.83029535,95.887,0,1
112.5905117,92.83389618,84.967,1,0
112.485151,92.74537799,80.226,1,0
112.0099986,89.52362067,78.268,1,0
112.6303058,92.72305798,63.238,1,0
112.7254587,92.77929919,55.674,1,0
113.3215606,92.54956561,69.053,1,0
113.2576913,92.54163379,73.959,1,0
113.1412165,92.57153363,73.64,1,0
113.0708523,92.59356433,73.651,1,0
112.97257,92.66432391,75.88,1,0
112.4756328,92.86854065,74.401,1,0
112.382071,92.90422662,89.143,1,0
112.4080508,92.83854437,91.999,0,1
112.4228633,90.57658112,91.542,0,1
112.0819106,91.80292303,109.144,0,1
111.1439302,93.41751929,110.151,0,1
110.7971914,93.51685272,106.895,0,1
109.3868071,93.96750568,86.342,1,0
108.5771921,94.13101697,64.018,1,0
109.6334362,93.80698871,61.497,1,0
109.3303778,93.1278703,72.394,1,0
109.4623113,93.82209052,91.448,0,1
109.3958045,93.89837103,92.243,0,1
109.2385712,93.94640558,90.57,0,1
109.2523132,93.96480066,94.381,0,1
108.8083963,94.08156964,86.454,1,0
107.9646672,94.22202802,73.334,1,0
107.54335,91.16542621,72.795,1,0
108.1393168,91.69851709,48.382,1,0
105.94414,89.36322906,46.644,1,0
108.1727221,91.06599152,34.997,1,0
108.2906339,91.27927802,20.476,1,0
112.224505,92.77021497,21.243,1,0
112.214225,92.62534949,32.467,1,0
110.94319,91.79244049,26.885,1,0
113.0467,92.70635052,25.322,1,0
113.1146437,92.57816357,17.382,1,0
113.4370422,92.49528687,18.981,1,0
112.4224775,92.20271588,16.084,1,0
114.2715906,92.05303827,19.483,1,0
114.8440416,91.8537735,31.726,1,0
114.3316506,92.04806219,40.111,1,0
114.340108,92.03796057,45.444,1,0
114.5231331,91.99118451,55.301,1,0
114.5061604,91.98283801,63.525,1,0
114.4950125,91.99080359,63.699,1,0
114.5068065,91.99639685,64.28,1,0
114.5706517,91.9719649,64.592,1,0
114.6292845,91.94072461,64.687,1,0
114.6312614,91.92426788,64.504,1,0
114.6207258,91.93781226,64.454,1,0
114.6021765,91.91317297,73.002,1,0
114.368407,92.07904694,80.248,1,0
113.7006005,92.38798303,71.801,1,0
113.7942298,92.30244952,68.175,1,0
113.6828323,92.36778943,65.204,1,0
113.6342047,92.32831836,54.017,1,0
114.103595,92.17066071,45.905,1,0
114.449601,91.93727704,42.939,1,0
114.8892458,91.80728674,46.203,1,0
114.8083026,91.79020319,50.374,1,0
114.8275704,91.81504498,45.988,1,0
115.1506922,91.68029559,52.725,1,0
114.8749589,91.34006134,52.974,1,0
114.9629804,91.48453625,48.539,1,0
115.1757703,91.62522125,50.644,1,0
115.3662208,91.55811658,53.945,1,0
115.29617,91.60229852,61.108,1,0
115.2592642,91.57312195,58.622,1,0
115.2115189,91.54196844,51.676,1,0
115.3019706,91.59238495,47.082,1,0
115.7591812,91.35095374,51.53,1,0
115.9357258,91.21130542,65.873,1,0
115.9515991,91.24510608,66.503,1,0
115.8653664,91.30113031,69.532,1,0
115.8655448,91.0091283,81.321,1,0
115.284077,87.13354761,76.816,1,0
115.1339847,87.16296527,80.311,1,0
115.1935723,91.63317236,96.043,0,1
115.0804534,91.70036383,97.032,0,1
114.6095297,92.03902618,93.086,0,1
113.1252853,92.68879926,68.713,1,0
113.598456,92.34234491,47.88,1,0
114.6788524,91.92580121,63.201,1,0
114.6686784,91.89768542,78.137,1,0
114.7073008,91.88554419,78.025,1,0
114.5725322,91.42559485,70.366,1,0
114.7382374,91.88507648,71.01,1,0
114.7028069,91.87450714,74.152,1,0
114.6729746,91.87921802,93.257,0,1
114.845059,91.838474,98.419,0,1
114.03961,92.18065625,78.622,1,0
114.1535583,91.66157263,88.741,1,0
113.0426738,92.69951324,73.269,1,0
113.0791216,92.60328503,61.967,1,0
113.024462,92.57072839,45.462,1,0
111.1960536,91.02563324,35.327,1,0
111.5545335,91.27138959,33.191,1,0
113.0520233,92.07008325,21.978,1,0
111.0203722,90.98206848,28.917,1,0
113.5340804,92.04093561,15.404,1,0
114.1625413,92.10691681,9.252,1,0
114.3764208,92.05888708,4.046,1,0
114.5786028,91.97366217,5.004,1,0
116.1313694,91.22210138,17.449,1,0
117.5569182,90.4187981,45.775,1,0
116.5907883,90.85399243,48.77,1,0
114.8230717,88.98806104,47.557,1,0
115.5158165,90.63131793,69.855,1,0
115.5640776,91.47074597,83.436,1,0
115.4980434,91.47942035,80.953,1,0
115.4619235,91.51175037,89.529,1,0
115.3892062,91.56652576,108.597,0,1
115.5611267,91.26173157,100.342,0,1
114.9789598,91.77384772,92.59,0,1
115.1922849,91.42001605,88.957,1,0
115.1625345,91.71269312,90.301,0,1
115.1647429,90.21868951,90.44,0,1
115.0601778,91.70627533,78.979,1,0
114.9306263,91.69624121,79.615,1,0
114.7484933,91.86769397,61.441,1,0
114.7915469,91.85488251,62.425,1,0
114.8080181,91.84783307,69.34,1,0
114.5866021,91.97151648,69.182,1,0
114.2996533,92.07578741,68.16,1,0
114.2892142,92.07973645,68.147,1,0
114.3007623,92.07288953,68.139,1,0
114.2507412,91.95830963,63.487,1,0
114.226965,92.12489722,56.738,1,0
114.3244083,92.05294666,59.214,1,0
